1.44	1.57	14.0	15.0		0.212	0.014	0.015
1.44	1.57	15.0	20.0		0.422	0.007	0.007
1.44	1.57	20.0	25.0		0.604	0.005	0.005
1.44	1.57	25.0	30.0		0.677	0.004	0.004
1.44	1.57	30.0	35.0		0.744	0.003	0.003
1.44	1.57	35.0	40.0		0.807	0.002	0.002
1.44	1.57	40.0	45.0		0.841	0.002	0.002
1.44	1.57	45.0	50.0		0.857	0.002	0.002
1.44	1.57	50.0	60.0		0.831	0.004	0.003
1.44	1.57	60.0	100.0		0.777	0.007	0.007
1.44	1.57	100.0	200.0		0.870	0.015	0.014
1.57	2.10	0.0	10.0		0.000	0.000	0.002
1.57	2.10	10.0	12.0		0.012	0.002	0.003
1.57	2.10	12.0	13.0		0.114	0.008	0.009
1.57	2.10	13.0	14.0		0.346	0.011	0.012
1.57	2.10	14.0	15.0		0.519	0.011	0.011
1.57	2.10	15.0	20.0		0.746	0.003	0.003
1.57	2.10	20.0	25.0		0.867	0.002	0.002
1.57	2.10	25.0	30.0		0.912	0.001	0.001
1.57	2.10	30.0	35.0		0.936	0.001	0.001
1.57	2.10	35.0	40.0		0.950	0.001	0.001
1.57	2.10	40.0	45.0		0.963	0.000	0.000
1.57	2.10	45.0	50.0		0.970	0.000	0.000
1.57	2.10	50.0	60.0		0.969	0.001	0.001
1.57	2.10	60.0	100.0		0.967	0.001	0.001
1.57	2.10	100.0	200.0		0.979	0.003	0.002
2.10	2.50	0.0	10.0		0.000	0.000	0.004
2.10	2.50	10.0	12.0		0.000	0.000	0.002
2.10	2.50	12.0	13.0		0.087	0.011	0.013
2.10	2.50	13.0	14.0		0.363	0.018	0.019
2.10	2.50	14.0	15.0		0.582	0.017	0.016
2.10	2.50	15.0	20.0		0.755	0.005	0.005
2.10	2.50	20.0	25.0		0.852	0.003	0.003
2.10	2.50	25.0	30.0		0.887	0.002	0.002
2.10	2.50	30.0	35.0		0.908	0.001	0.001
2.10	2.50	35.0	40.0		0.924	0.001	0.001
2.10	2.50	40.0	45.0		0.938	0.001	0.001
2.10	2.50	45.0	50.0		0.948	0.001	0.001
2.10	2.50	50.0	60.0		0.945	0.001	0.001
2.10	2.50	60.0	100.0		0.927	0.002	0.002
2.10	2.50	100.0	200.0		0.948	0.006	0.006
